Year;Primary Ticker;COMMUNITY SCORE_x;CSR STRATEGY SCORE_x;EMISSIONS SCORE_x;ENVIRONMENT.PILLAR.SCORE.Value;ENVIRONMENTAL INNOVATION SCORE_x;ESG.COMBINED.SCORE.Value;ESG.CONTROVERSIES.SCORE.Value;ESG.SCORE.Value;GOVERNANCE.SCORE.Value;HUMAN RIGHTS SCORE_x;MANAGEMENT SCORE_x;PRODUCT RESPONSIBILITY SCORE_x;RESOURCE USE SCORE_x;SHAREHOLDERS SCORE_x;SOCIAL.SCORE.Value;WORKFORCE SCORE_x;COMMUNITY SCORE_y;CSR STRATEGY SCORE_y;EMISSIONS SCORE_y;ENVIRONMENT.PILLAR.SCORE.Score;ENVIRONMENTAL INNOVATION SCORE_y;ESG.COMBINED.SCORE.Score;ESG.CONTROVERSIES.SCORE.Score;ESG.SCORE.Score;GOVERNANCE.SCORE.Score;HUMAN RIGHTS SCORE_y;MANAGEMENT SCORE_y;PRODUCT RESPONSIBILITY SCORE_y;RESOURCE USE SCORE_y;SHAREHOLDERS SCORE_y;SOCIAL.SCORE.Score;WORKFORCE SCORE_y
2008;CHTR;;C-;;;;D;;D;C;;C+;;;C-;;;;0.3;;;;0.1122626582278481;;0.1122626582278481;0.3941666666666667;;0.4375;;;0.3125;;
2008;CL;B;B;C+;B-;D-;B;B-;A-;A;B-;A+;A+;A+;A-;A-;A+;0.6166666666666667;0.6212121212121212;0.4772727272727273;0.5333333333333333;0.0625;0.653939551362005;0.5555555555555556;0.7523235471684543;0.8792444677993813;0.5714285714285714;0.9485549132947977;0.9821428571428571;0.9318181818181818;0.8202312138728324;0.7996734693877551;0.95
2008;CMCSA;A+;D-;C-;C-;D-;C;C-;C;D+;D-;C;C-;C;D-;B-;A;0.993421052631579;0.021212121212121213;0.3170731707317073;0.2512973533990659;0.0;0.33406183138058676;0.2916666666666667;0.37645699609450683;0.24556431365679934;0.0;0.34971098265895956;0.32608695652173914;0.4148936170212766;0.04797687861271676;0.5578418735335864;0.8618421052631579
2008;COF;A;D;C+;C-;D-;C+;A+;C+;B-;D-;B;B;C;B;B-;B-;0.8333333333333334;0.1318181818181818;0.420863309352518;0.30751762226582374;0.0;0.466942957721297;1.0;0.466942957721297;0.5396181467857771;0.0;0.6063583815028901;0.6017964071856288;0.3333333333333333;0.5890173410404624;0.5132655351894295;0.5292792792792793
2008;COP;A+;A+;A+;A;A-;B+;A;B+;B+;C+;B+;D-;A;C+;B;A+;0.944078947368421;0.956060606060606;0.9246031746031746;0.8671794371713923;0.7878787878787878;0.7170985189317406;0.8947368421052632;0.7170985189317406;0.6916751328312022;0.4326923076923077;0.7046242774566474;0.0;0.8805309734513275;0.4722543352601156;0.6079235877256042;0.930921052631579
2008;COST;C;C+;A;A;C-;C+;A-;C+;D+;B-;D-;D-;A+;C;C;B-;0.4090909090909091;0.47575757575757577;0.8611111111111112;0.8369631576153318;0.3076923076923077;0.43345469995493147;0.8125;0.43345469995493147;0.1799275996963857;0.5555555555555556;0.05838150289017341;0.0;0.9347826086956522;0.3878612716763006;0.3442028985507246;0.5303030303030303
2008;CRM;A;D-;D-;D-;D-;C;A+;C;C+;D-;B-;C-;D-;B-;C+;D;0.8551401869158879;0.0;0.0;0.0;0.0;0.39372744706623264;1.0;0.39372744706623264;0.47587668593448956;0.0;0.5624277456647399;0.28488372093023256;0.0;0.5046242774566474;0.43549789316488;0.13551401869158877
2008;CSCO;A;A+;A;A-;B+;B-;C-;A-;A-;C;A-;A;A-;C+;A-;A+;0.8611111111111112;0.9454545454545454;0.8928571428571429;0.8046218487394958;0.75;0.5566447833331514;0.3125;0.8007895666663027;0.7788929760028026;0.35714285714285715;0.830635838150289;0.9117647058823529;0.8214285714285714;0.4953757225433526;0.8207361596323925;0.9166666666666666
2008;CVS;A+;B-;A+;A-;C+;A;A-;A;A;A;A;A+;A-;A+;A+;A+;0.984375;0.5742424242424242;0.95;0.8072727272727274;0.5;0.839351192484221;0.7857142857142857;0.8929880992541562;0.8751398376831905;0.8333333333333334;0.9011560693641618;0.9375;0.7727272727272727;0.9890173410404625;0.943576388888889;0.984375
2008;CVX;A+;A+;A;B+;C+;C;D-;A-;B+;A;B-;A-;A-;A;A;A-;0.9703947368421053;0.9696969696969697;0.8373015873015873;0.7112019226862349;0.4696969696969697;0.4037554970089148;0.039473684210526314;0.7680373098073032;0.6936474572312722;0.9038461538461539;0.5820809248554913;0.7956989247311828;0.7920353982300885;0.8815028901734104;0.8564943679495114;0.7532894736842105
2008;DHR;D+;D-;D+;C-;C+;C-;A+;C-;C-;D-;C;C-;D-;C+;D+;C;0.2413793103448276;0.0;0.22058823529411764;0.25735294117647045;0.5;0.26515643961327906;1.0;0.26515643961327906;0.31764932562620446;0.0;0.34277456647398846;0.2962962962962963;0.0;0.4456647398843931;0.2280542218342306;0.4051724137931034
2008;DIS;A+;A-;A-;B;D-;C+;D;B+;B+;D-;B+;A+;A+;B;A-;A+;0.9671052631578947;0.7984848484848485;0.8170731707317073;0.604488842760768;0.0;0.4236608334403586;0.125;0.7223216668807172;0.6934781339405617;0.027777777777777776;0.7;0.9891304347826086;0.925531914893617;0.6017341040462427;0.7740592423086702;0.9276315789473685
2008;DOW;D;D;C;D+;D-;D+;A+;D+;C-;D-;C-;D+;D+;C;D+;C+;0.10655737704918032;0.09482758620689655;0.41;0.20431610942249237;0.0;0.22245206595093428;1.0;0.22245206595093428;0.31192683228278345;0.0;0.3279569892473118;0.18627450980392157;0.20212765957446807;0.4032258064516129;0.17593917524704214;0.4344262295081967
2008;DUK;A+;A;B;B+;A;B-;C-;B+;A;D-;A+;A-;B;B;B;B+;0.973404255319149;0.8848484848484849;0.601123595505618;0.6979142481088578;0.8909090909090909;0.5098682414212069;0.29545454545454547;0.7242819373878684;0.8481917440298944;0.0;0.9196531791907514;0.815068493150685;0.6358024691358025;0.5855491329479768;0.6634475259511693;0.75
2008;EMR;A+;D;C;B+;A+;B-;A+;B-;D;C+;D;B;C+;C;B;B-;0.9321428571428572;0.1318181818181818;0.3922413793103448;0.694321782736083;0.944;0.5158866271176084;1.0;0.5158866271176084;0.1605815379225784;0.4262295081967213;0.11271676300578035;0.6375;0.4411764705882353;0.3393063583815029;0.6235685018697904;0.5176056338028169
2008;EXC;A+;B+;A-;B-;D-;C+;C;B-;B-;D-;C+;A-;A;B+;B;B+;0.9308510638297872;0.7075757575757575;0.7584269662921348;0.5630027973055067;0.00909090909090909;0.4802589194176688;0.38636363636363635;0.5741542024717012;0.5231295615110644;0.0;0.43179190751445085;0.815068493150685;0.8333333333333334;0.7046242774566474;0.6279865330433678;0.6861702127659575
2008;F;A+;A+;A;A-;B+;C+;D-;A-;B+;A+;B;A;A+;B;A+;A;0.9920634920634921;0.9924242424242424;0.8818181818181818;0.823126873126873;0.7403846153846154;0.43078450425431625;0.03125;0.8303190085086325;0.6789513633444269;0.9516129032258065;0.6213872832369942;0.8482142857142857;0.9181818181818182;0.661849710982659;0.9249724099606218;0.8984375
2008;FDX;A;C-;B+;B-;D-;C-;D-;B-;A;D-;A;D;A;A+;C+;B-;0.8977272727272727;0.33181818181818185;0.7;0.5074074074074078;0.0;0.3212760022106469;0.07142857142857142;0.5711234329927224;0.8348011911017693;0.0;0.9057803468208092;0.12903225806451613;0.8333333333333334;0.9335260115606936;0.4271091811414391;0.5113636363636364
2008;GD;B+;D-;B-;C-;D-;C;A+;C;C;D-;C;B;C;A-;C;C;0.7419354838709677;0.0;0.5178571428571429;0.2905844155844156;0.0;0.3648270394136708;0.9705882352941176;0.3648270394136708;0.40874759152215817;0.0;0.37052023121387284;0.603448275862069;0.375;0.8086705202312139;0.37259067451995836;0.3709677419354839
2008;GE;A+;A+;B;A-;A+;B-;D;A;A;A;A;A+;A-;B;A+;A+;0.9444444444444444;0.9621212121212122;0.6428571428571429;0.8292891319207109;0.9736842105263158;0.5117509243082352;0.15;0.8735018486164704;0.8485525778011328;0.8846153846153846;0.891907514450867;0.9772727272727273;0.8157894736842105;0.6283236994219653;0.9286657597237801;0.9444444444444444
2008;GILD;B-;D-;D-;D-;D-;D+;A+;D+;C+;D-;C+;D;D-;B;C-;D;0.5555555555555556;0.0;0.0;0.0;0.0;0.21089228922295272;1.0;0.21089228922295272;0.4302504816955686;0.0;0.4641618497109827;0.10714285714285714;0.0;0.6040462427745664;0.258130081300813;0.08333333333333333
2008;GOOGL;B+;D-;A-;B+;A-;C;D;B-;B;D-;A;C-;B-;D;C+;C+;0.7009345794392523;0.0;0.7946428571428571;0.7023607748184019;0.7571428571428571;0.3437954271001339;0.1346153846153846;0.5529754695848832;0.606050096339114;0.0;0.8815028901734104;0.28488372093023256;0.5677966101694916;0.09190751445086705;0.43929650636958323;0.5
2008;GS;A;C-;A;A;A+;C;D+;C+;D+;D-;D-;C+;C+;A-;B;B+;0.8707865168539326;0.2833333333333333;0.8617021276595744;0.8455297657425319;0.9310344827586207;0.3440208928808173;0.20833333333333334;0.4797084524283012;0.2265639049454078;0.0;0.039884393063583816;0.47619047619047616;0.5;0.8109826589595376;0.6586480245557713;0.6797752808988764
2008;HD;B+;D-;B+;B-;D+;B;A-;B;B+;B+;B+;B+;C+;A;B+;B+;0.7077922077922078;0.0;0.7333333333333333;0.525861111111111;0.22916666666666666;0.6609466236321787;0.7727272727272727;0.6609466236321787;0.6677071290944127;0.696969696969697;0.7450867052023121;0.7448979591836735;0.4895833333333333;0.8549132947976879;0.7193506493506494;0.7207792207792207
2008;HON;B;D;C;C;C+;C+;A;C+;B+;D-;A-;B+;D+;A+;C;B;0.6296296296296297;0.1318181818181818;0.35714285714285715;0.3644907723855093;0.5;0.4726690385302348;0.85;0.4726690385302348;0.7444736381152569;0.0;0.8144508670520231;0.6818181818181818;0.18421052631578946;0.9196531791907514;0.4031613058916811;0.6111111111111112
2008;IBM;A+;A-;A+;A;A-;C;D;B+;C+;A;C;A-;A+;B+;A;A+;0.9392523364485982;0.7984848484848485;0.9910714285714286;0.8872545063223028;0.7571428571428571;0.40305571295011916;0.09615384615384616;0.7099575797463922;0.49355520523150576;0.8809523809523809;0.3578034682080925;0.8023255813953488;0.9915254237288136;0.7427745664739884;0.8994956015372336;0.985981308411215
2008;INTC;A+;A-;A+;A+;A+;B-;D;A;A;A-;A;A;A+;A+;A;A+;0.9519230769230769;0.7984848484848485;0.9875;0.9650077160493826;0.9285714285714286;0.5033272880795763;0.09375;0.9129045761591527;0.8791428738249548;0.8214285714285714;0.869942196531792;0.8627450980392157;0.9888888888888889;0.9635838150289018;0.8954730212900146;0.9907407407407407
2008;JNJ;B+;A-;A;A;C;B;C+;A-;B+;A+;A-;A;A+;D+;A;A;0.7153846153846154;0.7984848484848485;0.8690476190476191;0.8410127106935619;0.3333333333333333;0.6366949037004245;0.47619047619047616;0.7971993312103728;0.6986419104338181;0.94;0.815606936416185;0.8333333333333334;0.9680851063829787;0.2421965317919075;0.8416490325040512;0.8384615384615385
2008;JPM;A+;C+;B;B+;C+;C;D-;B+;B+;A;A-;B;A;B-;A-;A-;0.9932432432432432;0.47575757575757577;0.6151079136690647;0.7344924925860179;0.425;0.4010959131181544;0.06976744186046512;0.7324243843758437;0.6997734571144978;0.8879310344827587;0.7947976878612717;0.6017964071856288;0.8373015873015873;0.5323699421965318;0.8162260318373564;0.7680180180180181
2008;KO;A-;A+;C;B;A;C+;D-;A-;A-;A+;A-;A+;A;A;A+;A+;0.7702702702702703;0.9924242424242424;0.38333333333333336;0.6635101010101008;0.8636363636363636;0.4467368335416525;0.07142857142857142;0.8220450956547336;0.8253868161382613;0.9736842105263158;0.7890173410404624;0.9594594594594594;0.8636363636363636;0.8352601156069365;0.9236827063985593;0.9324324324324325
2008;LLY;A+;B;B+;B;D-;B;A+;B;B;D-;B;A;B+;C;B;A-;0.9461538461538461;0.6621212121212121;0.75;0.6308027079303677;0.0;0.6101582774035804;0.9285714285714286;0.6101582774035804;0.5970689554504585;0.08;0.653757225433526;0.8333333333333334;0.7127659574468085;0.3647398843930636;0.6087865789724523;0.7769230769230769
2008;LMT;A+;B+;A;B-;D-;B;B;B;B+;D-;A-;C+;A+;C+;B-;A;0.9838709677419355;0.746969696969697;0.875;0.5762987012987012;0.0;0.5920668269537199;0.5882352941176471;0.5958983597897927;0.6978618555497169;0.0;0.7543352601156069;0.4827586206896552;0.9464285714285714;0.476878612716763;0.5312824814456863;0.8548387096774194
2008;LOW;A+;C-;B+;B+;B+;C+;A+;C+;C-;D-;D+;D-;B+;B+;C;C+;0.9805194805194806;0.33181818181818185;0.7333333333333333;0.7126388888888888;0.6875;0.42769387281639737;1.0;0.42769387281639737;0.3019302855141005;0.0;0.18554913294797687;0.0;0.6979166666666666;0.6699421965317919;0.41415584415584417;0.5
2008;MA;B;D-;D-;D-;D-;D+;B;D+;D-;D-;D;C-;D-;D-;C+;B;0.6355140186915887;0.0;0.0;0.0;0.0;0.20814344289112874;0.6346153846153846;0.20814344289112874;0.07371868978805399;0.0;0.0930635838150289;0.28488372093023256;0.0;0.05838150289017341;0.4367640975664479;0.6308411214953271
2008;MCD;A;B;B-;B+;C;C+;D;B+;B-;C+;C+;A+;A+;A-;A;A;0.8928571428571429;0.6212121212121212;0.5444444444444444;0.7284832451499117;0.39285714285714285;0.4348227756559931;0.13636363636363635;0.7332819149483498;0.5496105564313657;0.47619047619047616;0.4745664739884393;0.9916666666666667;0.95;0.7520231213872832;0.8586086891720695;0.8943661971830986
2008;MDLZ;A;B-;A;A-;D-;A;A;A;A-;A-;A;A+;A;A-;A;A+;0.879746835443038;0.5318181818181819;0.860655737704918;0.803379726691758;0.0;0.8576863663651948;0.868421052631579;0.8576863663651948;0.8289437729900159;0.8064516129032258;0.9104046242774566;0.972972972972973;0.9067796610169492;0.7554913294797688;0.9088965961493497;0.9683544303797469
2008;MDT;A+;A-;A;B-;D-;B;B-;B;B-;D-;B-;A-;A-;C+;B+;A+;0.9568965517241379;0.7647058823529411;0.8382352941176471;0.5286930561698364;0.0;0.5893834588799998;0.5714285714285714;0.6073383463314281;0.5558823529411765;0.0;0.5441176470588235;0.8240740740740741;0.8026315789473685;0.45588235294117646;0.6742931276977545;0.9568965517241379
2008;MET;A+;C+;C+;B-;D;B-;A+;B-;C+;D-;B-;A;D-;D;B+;A-;0.9870689655172413;0.47575757575757577;0.4596774193548387;0.5777113459399333;0.15517241379310345;0.5454590115990777;1.0;0.5454590115990777;0.4516039002744206;0.0;0.5439306358381503;0.8666666666666667;0.0625;0.12774566473988438;0.7253119868637115;0.7801724137931034
2008;MMM;A+;A+;B-;B+;A-;B;B-;A-;A-;B+;A;B+;B+;B;A-;A;0.9814814814814815;0.9272727272727272;0.5476190476190477;0.7054568238778767;0.8157894736842105;0.6632298812002353;0.55;0.7764597624004707;0.8331161324224908;0.7307692307692307;0.86878612716763;0.6818181818181818;0.7105263157894737;0.6514450867052023;0.805629145219589;0.8703703703703703
2008;MO;A;C;A-;B-;D-;B;A+;B;B+;C+;B+;B;C+;A+;B-;C;0.8670886075949367;0.4;0.7622950819672131;0.5429538508171462;0.0;0.5928669300624416;1.0;0.5928669300624416;0.6963776493256264;0.43548387096774194;0.6803468208092486;0.6621621621621622;0.4322033898305085;0.9473988439306359;0.564734647821911;0.34810126582278483
2008;MRK;A;B;C;C+;A;B-;A+;B-;D;A-;D-;B+;C;D-;A;A+;0.9153846153846154;0.6454545454545455;0.39285714285714285;0.4589492953854655;0.875;0.5269687760465053;1.0;0.5269687760465053;0.09407748369773666;0.82;0.006329113924050633;0.7254901960784313;0.39361702127659576;0.0189873417721519;0.8500134008421784;0.9307692307692308
2008;MS;A+;C+;A-;A-;C;C;D;B;B;B;B-;C+;A-;A+;B+;C+;0.9831460674157303;0.47575757575757577;0.776595744680851;0.7848663944408625;0.3793103448275862;0.3767832376155154;0.125;0.6285664752310308;0.6092146902551528;0.5833333333333334;0.5358381502890174;0.47619047619047616;0.7666666666666667;0.9427745664739884;0.6780891836332401;0.4550561797752809
2008;MSFT;A+;A;A;A-;A-;B-;D+;A;A;B+;A-;A;A-;A;A;A;0.9579439252336449;0.8666666666666667;0.8839285714285714;0.806947807371536;0.7571428571428571;0.5149673731501155;0.17307692307692307;0.856857823223308;0.8412973667308928;0.6904761904761905;0.8213872832369942;0.9127906976744186;0.8220338983050848;0.8907514450867052;0.89231603628544;0.8925233644859814
2008;NEE;A-;B+;C+;B;B+;B-;A+;B-;B;D-;B+;A-;B-;B-;B-;C+;0.7712765957446809;0.7075757575757575;0.5;0.590094848264783;0.7363636363636363;0.5773434945269195;1.0;0.5773434945269195;0.6495650143048988;0.0;0.6757225433526012;0.7876712328767124;0.5617283950617284;0.5236994219653179;0.5051136321174211;0.48404255319148937
2008;NKE;A+;B;B+;A-;A;C;D;B;C-;C+;C;B;A-;D-;B+;A;0.9827586206896551;0.5924242424242424;0.7380952380952381;0.7903454287893648;0.8571428571428571;0.3511892741763731;0.08333333333333333;0.6190452150194128;0.3236527120920184;0.5;0.3439306358381503;0.6458333333333334;0.7608695652173914;0.07687861271676301;0.7200735217976597;0.8448275862068966
2008;NVDA;A;D-;C+;B-;C+;D+;D-;C+;B-;D-;B-;C-;B;B+;C;B;0.8557692307692307;0.0;0.4625;0.5326774691358025;0.5;0.24928542023386455;0.03125;0.4673208404677291;0.5219653179190754;0.0;0.5635838150289018;0.3235294117647059;0.6444444444444445;0.7312138728323699;0.3866708817689207;0.6388888888888888
2008;ORCL;A-;C;A-;A-;A-;B-;A+;B-;B-;D-;C+;C-;A;B+;C+;B;0.7710280373831776;0.38636363636363635;0.8125;0.8136736615550174;0.7571428571428571;0.5531672194289008;1.0;0.5531672194289008;0.5272762305132249;0.0;0.4930635838150289;0.28488372093023256;0.8898305084745762;0.7352601156069364;0.49247709123542593;0.6495327102803738
2008;PEP;B+;A+;B;A-;A+;B-;C;B+;B+;B-;A-;A-;A+;C-;B+;B+;0.7162162162162162;0.9924242424242424;0.5833333333333334;0.8164983164983164;0.9772727272727273;0.5448549969015105;0.35714285714285715;0.7325671366601639;0.7382962573714018;0.5526315789473685;0.8283236994219653;0.7837837837837838;0.9848484848484849;0.26878612716763006;0.6746808026025708;0.6891891891891891
2008;PFE;A-;A+;B;B;C;C;D-;B+;A-;B-;A+;A;B;C-;B+;A-;0.8;0.9454545454545454;0.6547619047619048;0.5986114948880907;0.3333333333333333;0.3850377021558473;0.047619047619047616;0.7224563566926471;0.805405500087581;0.54;0.9404624277456647;0.8333333333333334;0.6276595744680851;0.26184971098265897;0.7277228100276428;0.8076923076923077
2008;PG;B+;A-;B;B;A;C;D;B-;B+;D+;A-;C-;B-;C;C+;A-;0.6833333333333333;0.7984848484848485;0.6136363636363636;0.6583333333333334;0.84375;0.34135949109734;0.1111111111111111;0.5716078710835688;0.6932469200677294;0.21428571428571427;0.7658959537572254;0.32142857142857145;0.5681818181818182;0.3809248554913295;0.4644489795918368;0.8166666666666667
2008;PM;A-;D;D;C-;D-;C+;A;C+;B-;B-;C+;C;B-;A+;B-;B;0.8291139240506329;0.1318181818181818;0.13934426229508196;0.30601934880901266;0.0;0.48013976399427444;0.868421052631579;0.48013976399427444;0.5260535995796114;0.5645161290322581;0.4687861271676301;0.35135135135135137;0.5338983050847458;0.9797687861271677;0.5644206379535058;0.6139240506329114
2008;QCOM;C;B+;A;B;C+;B-;A;B-;B+;D-;B;C;C+;A+;C;A;0.33653846153846156;0.7075757575757575;0.9125;0.6260416666666667;0.5;0.5220074872504471;0.875;0.5220074872504471;0.6887557657499854;0.0;0.6098265895953757;0.38235294117647056;0.5;0.9393063583815029;0.3452867031298401;0.8611111111111112
2008;RTX;D+;B;B;A-;A;C+;A;C+;C+;D-;C;A;A+;B;C;B;0.24193548387096775;0.6621212121212121;0.5892857142857143;0.7851731601731603;0.8333333333333334;0.4820795239679975;0.9117647058823529;0.4820795239679975;0.44215566065277045;0.0;0.35202312138728326;0.8620689655172413;0.9821428571428571;0.5959537572254335;0.3475628658436513;0.5967741935483871
2008;SBUX;A+;A+;A;A;C;C+;D-;A;A;A+;A;A;A+;B-;A+;A+;0.9785714285714285;0.9787878787878788;0.9;0.9057671957671957;0.39285714285714285;0.4707994145827639;0.045454545454545456;0.8961442837109824;0.8407555322006189;0.9761904761904762;0.9046242774566474;0.8583333333333333;0.99;0.5358381502890174;0.9272963708174976;0.9647887323943662
2008;SO;A+;B+;B;B+;A-;B+;A+;B+;A-;D-;A-;C+;B;A+;B;A;0.9414893617021277;0.740909090909091;0.6235955056179775;0.6781067387294898;0.8090909090909091;0.7030306403742344;1.0;0.7030306403742344;0.820059555088457;0.0;0.8028901734104046;0.4863013698630137;0.6234567901234568;0.9300578034682081;0.6456011927448827;0.8563829787234043
2008;SPG;A+;D-;D-;D-;D-;C;A+;C;C+;D-;B-;C;D;B;B-;C+;0.9455445544554455;0.0;0.0;0.04155844155844155;0.0;0.33887768326454293;1.0;0.33887768326454293;0.4653949903660889;0.0;0.5127167630057804;0.37719298245614036;0.09090909090909091;0.6179190751445087;0.5735754671698875;0.4405940594059406
2008;T;A+;A;A-;B;D-;B-;B;B-;B;C-;B;D+;A+;D+;B-;A;0.9639175257731959;0.8834586466165414;0.8015873015873016;0.606005310500521;0.0;0.5618784156930553;0.6290322580645161;0.5618784156930553;0.6006592787188856;0.2916666666666667;0.6646586345381527;0.1875;0.940677966101695;0.19879518072289157;0.5256732444241369;0.8917525773195877
2008;TGT;A;B;B-;B-;C+;C;D+;B-;C;C-;D+;A-;B-;A-;B+;B+;0.8636363636363636;0.6212121212121212;0.5277777777777778;0.5359399055051228;0.5;0.40037399655299855;0.25;0.5507479931059971;0.3964699013253926;0.3055555555555556;0.22369942196531792;0.7727272727272727;0.5434782608695652;0.8225433526011561;0.7177206851119894;0.6818181818181818
2008;TMO;A;D-;D-;D;D-;C;A+;C;C;D-;D+;C+;C+;A;C+;C+;0.8706896551724138;0.0;0.0;0.12406015037593997;0.0;0.3611755047022282;1.0;0.3611755047022282;0.3386127167630059;0.0;0.23410404624277456;0.5;0.4342105263157895;0.9127167630057803;0.46235268441728505;0.47413793103448276
2008;TMUS;B-;D-;D-;D;C;D;A+;D;D;D-;D-;D+;D-;B-;D+;D+;0.5773195876288659;0.0;0.0;0.10411899313501126;0.34210526315789475;0.16016953510560059;1.0;0.16016953510560059;0.11672447013487479;0.0;0.02023121387283237;0.1875;0.0;0.5161849710982659;0.2032584173401489;0.19072164948453607
2008;TXN;A;A-;A;A;A+;A-;A;A-;A;B+;A;D;A+;A-;B+;A+;0.9134615384615384;0.7984848484848485;0.8625;0.9064429012345677;0.9285714285714286;0.8068878240477776;0.875;0.8068878240477776;0.856792199451159;0.75;0.8884393063583815;0.14705882352941177;0.9222222222222223;0.7901734104046243;0.704239055546245;0.9351851851851852
2008;UNH;D-;D-;D-;D-;D-;C-;C;C-;B+;D-;A+;D-;D-;D-;D-;D-;0.046875;0.0;0.0;0.0;0.0;0.26057366374081253;0.35714285714285715;0.26057366374081253;0.6670905587668597;0.0;0.9786127167630058;0.0;0.0;0.07341040462427746;0.030381944444444437;0.078125
2008;UNP;A;D+;B+;C;D-;B-;A+;B-;B-;D-;B-;B-;C+;A-;B;A-;0.8409090909090909;0.25;0.6714285714285714;0.3720899470899472;0.0;0.5016090377070374;1.0;0.5016090377070374;0.5372639691714838;0.0;0.5184971098265896;0.532258064516129;0.42424242424242425;0.7913294797687861;0.5937382509963155;0.8068181818181818
2008;UPS;A+;A-;A;A-;C+;B+;A+;B+;A-;D-;A+;C;A;D-;B;A+;0.9204545454545454;0.7984848484848485;0.9;0.7648148148148151;0.5;0.7077788930567225;1.0;0.7077788930567225;0.7591428738249549;0.0;0.977456647398844;0.3548387096774194;0.8939393939393939;0.005202312138728324;0.615619595458305;0.9204545454545454
2008;USB;A;D;C+;C;D-;B-;A+;B-;B+;D-;A-;B;C+;A+;B-;B-;0.9076576576576577;0.1318181818181818;0.4568345323741007;0.33666097425090236;0.0;0.5529613782543598;1.0;0.5529613782543598;0.7205044666316346;0.0;0.7774566473988439;0.6017964071856288;0.4722222222222222;0.923121387283237;0.5469403390255236;0.5698198198198198
2008;V;B;D-;D-;D-;D-;D+;A-;D+;D;D-;D;C-;D-;D;C;C-;0.6355140186915887;0.0;0.0;0.0;0.0;0.20006814992629815;0.8269230769230769;0.20006814992629815;0.10393063583815033;0.0;0.13005780346820808;0.28488372093023256;0.0;0.0861271676300578;0.381412876583632;0.3130841121495327
2008;VZ;A+;B;A;A-;A;C+;D-;A-;A;C;A;A-;B;A+;B+;A+;0.9226804123711341;0.6621212121212121;0.8492063492063492;0.7668495729621276;0.8421052631578947;0.43166505591121174;0.08064516129032258;0.7826849505321009;0.8816932329071059;0.3611111111111111;0.9034682080924855;0.7875;0.6186440677966102;0.9554913294797688;0.7393713529618948;0.9536082474226805
2008;WBA;B;D-;D-;D;D-;C+;A+;C+;B+;D;A;D;C-;A-;C;B;0.6470588235294118;0.0;0.02702702702702703;0.11401340364754999;0.0;0.4175806832221925;1.0;0.4175806832221925;0.7311368015414262;0.1388888888888889;0.8502890173410405;0.11627906976744186;0.3048780487804878;0.8213872832369942;0.3732377806482774;0.6568627450980392
2008;WFC;A+;D-;C-;B+;A-;C+;D;B+;A-;D-;A+;B;C;A-;B;A-;0.9752252252252253;0.021212121212121213;0.3273381294964029;0.7207179710776831;0.815;0.42372098890270193;0.13953488372093023;0.7079070940844736;0.8184352192444683;0.0;0.9901734104046243;0.6017964071856288;0.3333333333333333;0.7774566473988439;0.6434965726785316;0.777027027027027
2008;WMT;A-;A-;B+;A-;A-;C+;D-;A-;A;A;A;B;A+;A;A-;A;0.7941176470588235;0.7984848484848485;0.7432432432432432;0.83154445095502;0.8148148148148148;0.4311645205780495;0.05;0.8123290411560989;0.8782180183336253;0.8611111111111112;0.8872832369942196;0.6162790697674418;0.9634146341463414;0.9011560693641618;0.7613637627484345;0.8333333333333334
2008;XOM;A;A+;A;B;D-;C+;D+;B+;A-;B;A-;B+;A;A-;A-;A+;0.8717105263157895;0.9272727272727272;0.8611111111111112;0.6039376061499956;0.0;0.48158991145369556;0.23684210526315788;0.7263377176442333;0.798202837624803;0.6538461538461539;0.7820809248554913;0.7204301075268817;0.8539823008849557;0.7658959537572254;0.7867050317812341;0.9375
2009;AAPL;B+;B;C+;B-;C+;C;D;B;A;A;A;D-;A;A+;B-;C-;0.7096774193548387;0.6272321428571429;0.5;0.52;0.44;0.3831971697623795;0.14705882352941177;0.6193355159953472;0.8424082747853241;0.9;0.8601434426229508;0.06451612903225806;0.85;0.9267418032786885;0.5406664531202896;0.265625
2009;ABT;A+;A;A-;B-;D-;C+;D-;A-;B+;A;B-;A+;A;A+;A+;A+;0.946969696969697;0.9129464285714286;0.8289473684210527;0.5573766733907941;0.0;0.41916263270843274;0.06666666666666667;0.7716585987501988;0.6671838407494145;0.8529411764705882;0.5220286885245902;0.9310344827586207;0.9146341463414634;0.9871926229508197;0.9269545403971676;0.9924242424242424
2009;ACN;A-;A;A-;A-;B+;B+;A+;B+;B+;A-;A-;C-;A+;B-;B+;A+;0.8134920634920635;0.875;0.8175675675675675;0.820546889600598;0.7254901960784313;0.7265747753789035;1.0;0.7265747753789035;0.7378787878787879;0.7962962962962963;0.7727272727272727;0.25757575757575757;0.9492753623188406;0.5303030303030303;0.6807088630050279;0.9724409448818898
2009;ADBE;A+;C;A;C+;D+;B-;A+;B-;C+;D-;B-;C-;B;C;B-;B;0.996031746031746;0.3549107142857143;0.8581081081081081;0.4928125056002294;0.19607843137254902;0.5101023339252023;0.9259259259259259;0.5101023339252023;0.4609484777517565;0.0;0.5087090163934426;0.25757575757575757;0.644927536231884;0.3724385245901639;0.5732077845108074;0.65748031496063
